1,2,0.0039312069939223555,0.00880347240710293
1,3,0.1044970783420885,0.04229253791929679
1,4,0.10580765503277173,0.08780900903843726
1,5,0.020214669392132734,0.07068083270525433
1,6,0.01700537360065471,0.0718433917967069
1,7,0.02206138890693355,0.08832997011648383
1,8,0.02626542625535743,0.07796830479472701
1,9,0.0573083751357293,0.06547051088944195
1,10,0.0314754950729529,0.05781800013529862
2,3,0.08470345553490892,0.031160607081838095
2,4,0.07529027260843961,0.03614831922502786
2,5,0.005732168735261451,0.005653620368513412
2,6,0.011277297935702266,0.003103579897284668
2,7,0.027056083740402123,0.009302162141546189
2,8,0.026949321902284183,0.008688701456153546
2,9,0.04600067617077359,0.010892908258948423
2,10,0.02792183126743621,0.02385997970570852
3,4,0.09636061492862708,0.11211927318520425
3,5,0.014839422574289007,0.12721326074463132
3,6,0.02712972135037453,0.12872021041141507
3,7,0.01489124440914502,0.0869869647197283
3,8,0.03354961321980995,0.11011667275366951
3,9,0.05323275578116818,0.1338334997684032
3,10,0.04159383514235601,0.08993444974811599
4,5,0.030614418954365702,0.14842534732618656
4,6,0.018345727308565554,0.1493978534118366
4,7,0.0176759273963412,0.10573634914359932
4,8,0.023157764848880245,0.1083650120004074
4,9,0.039986396616961684,0.11622548067099515
4,10,0.04369838641797298,0.10742238498510782
5,6,0.020512291159788587,0.03330671959814598
5,7,0.021096258478135177,0.01745851631587779
5,8,0.0172479030419982,0.02049818068389809
5,9,0.01290588136502426,0.017771645993090834
5,10,0.003463768120373839,0.010660727059672396
6,7,0.019366537253144224,0.019362898050687798
6,8,0.016195543777292532,0.009967029831244457
6,9,0.025276187172061888,0.013634849589797986
6,10,0.005401563924452238,0.015932657408272145
7,8,0.03504601650485575,0.01597921453839138
7,9,0.037183714826682236,0.022148194864278496
7,10,0.02247955666628222,0.028300411083653464
8,9,0.03697568277330277,0.029099708690033418
8,10,0.021313325309375925,0.01845282899581653
9,10,0.026205096739353083,0.03118971804923963
